word,pos
ёлғонлик,NOUN
ёлғончи,NOUN
ёлғончилик,NOUN
ёлқамсиқ,NOUN
ёлқин,NOUN
ёлқинланмоқ,NOUN
ёмон,NOUN
ёмонламоқ,NOUN
ёмонлашмоқ,NOUN
ёмонлик,NOUN
ёмонотлиқ,NOUN
ёмғир,NOUN
ёмғиргарлик,NOUN
ёмғиргарчилик,NOUN
ёмғирлик,NOUN
ён,NOUN
ён-ёқ,NOUN
ёна,NOUN
ёнаки,NOUN
ёнашмоқ,NOUN
ёнбошлама,NOUN
ёнбошламоқ,NOUN
ёндама,NOUN
ёндамоқ,NOUN
ёндашмоқ,NOUN
ёндирмоқ,NOUN
ёндор,NOUN
ёндош,NOUN
ёндошмоқ,NOUN
ёнилғи,NOUN
ёниқ,NOUN
ёнлама,NOUN
ёнламоқ,NOUN
ёнмоқ,NOUN
ёноқ,NOUN
ёнчиқ,NOUN
ёнғоқ,NOUN
ёнғоқзор,NOUN
ёпилмоқ,NOUN
ёпинмоқ,NOUN
ёпинчиқ,NOUN
ёпирилмоқ,NOUN
ёпирим,NOUN
ёпишмоқ,NOUN
ёпишоқ,NOUN
ёпиштирмоқ,NOUN
ёпишқоқ,NOUN
ёпиқ,NOUN
ёпмоқ,NOUN
ёпоғи,NOUN
ёпқич,NOUN
ёр,NOUN
ёрдам,NOUN
ёрдамлашмоқ,NOUN
ёрдамчи,NOUN
ёрилмоқ,NOUN
ёримоқ,NOUN
ёриткич,NOUN
ёритмоқ,NOUN
ёритқич,NOUN
ёришмоқ,NOUN
ёриқ,NOUN
ёрлашмоқ,NOUN
ёрлақамоқ,NOUN
ёрлиқ,NOUN
ёрма,NOUN
ёрмоқ,NOUN
ёруғ,NOUN
ёруғлашмоқ,NOUN
ёруғлик,NOUN
ёрғи,NOUN
ёрғоқ,NOUN
ёрғучоқ,NOUN
ёрқин,NOUN
ёрқинлик,NOUN
ёстиқ,NOUN
ёстиқдош,NOUN
ёстиқча,NOUN
ёт,NOUN
ёталоқ,NOUN
ётинқирамоқ,NOUN
ётишмоқ,NOUN
ётиқ,NOUN
ётлашмоқ,NOUN
ётлик,NOUN
ётмоқ,NOUN
ётоқ,NOUN
ётоқдош,NOUN
ётоқи,NOUN
ётоқиламоқ,NOUN
ётоқхона,NOUN
ётоқчиламоқ,NOUN
ётсинмоқ,NOUN
ётсирамоқ,NOUN
ётқизилмоқ,NOUN
ётқизиқ,NOUN
ётқизмоқ,NOUN
ёш,NOUN
ёшармоқ,NOUN
ёшдош,NOUN
ёшламоқ,NOUN
ёшланмоқ,NOUN
ёшлик,NOUN
ёғ,NOUN
ёғалоқ,NOUN
ёғдирмоқ,NOUN
ёғий,NOUN
ёғийлик,NOUN
ёғилмоқ,NOUN
ёғин,NOUN
ёғингарчилик,NOUN
ёғламоқ,NOUN
ёғлоғи,NOUN
ёғмоқ,NOUN
ёғоч,NOUN
ёғочсоз,NOUN
ёғочсозлик,NOUN
ёғсирамоқ,NOUN
ёғчи,NOUN
ёғчироқ,NOUN
ёқ,NOUN
ёқа,NOUN
ёқаламоқ,NOUN
ёқалашмоқ,NOUN
ёқалик,NOUN
ёқилғи,NOUN
ёқимли,NOUN
ёқимлилик,NOUN
ёқимтой,NOUN
ёқинқирамоқ,NOUN
ёқиқ,NOUN
ёқлама,NOUN
ёқламоқ,NOUN
ёқмоқ,NOUN
ёқувчи,NOUN
ў,NOUN
ўгай,NOUN
ўгайламоқ,NOUN
ўгайлик,NOUN
ўгириғлиқ,NOUN
ўгирма,NOUN
ўгирмоқ,NOUN
ўгитламоқ,NOUN
ўдағайланмоқ,NOUN
ўжар,NOUN
ўжарлик,NOUN
ўз,NOUN
ўзак,NOUN
ўзбек,NOUN
ўзбеклик,NOUN
ўзбекча,NOUN
ўзбекчаламоқ,NOUN
ўзбекчалаштирмоқ,NOUN
ўзбекчилик,NOUN
ўзбилармон,NOUN
ўзбилармонлик,NOUN
ўзбошимча,NOUN
ўзбошимчалик,NOUN
ўзга,NOUN
ўзгалик,NOUN
ўзгариш,NOUN
ўзгармоқ,NOUN
ўзгарувчан,NOUN
ўзгарувчанлик,NOUN
ўзгача,NOUN
ўзибўларчилик,NOUN
ўзича,NOUN
ўзишмачоқ,NOUN
ўзлашма,NOUN
ўзлашмоқ,NOUN
ўзлаштирма,NOUN
ўзлаштирмовчи,NOUN
ўзлаштирмоқ,NOUN
ўзлик,NOUN
ўзмоқ,NOUN
ўй,NOUN
ўйин,NOUN
ўйин-кулги,NOUN
ўйинбоз,NOUN
ўйинбузуқи,NOUN
ўйинхона,NOUN
ўйинчи,NOUN
ўйинчиқ,NOUN
ўйинчоқ,NOUN
ўйинқароқ,NOUN
ўйинқароқлик,NOUN
ўйиқ,NOUN
ўйламоқ,NOUN
ўйламсирамоқ,NOUN
ўйланмоқ,NOUN
ўймакор,NOUN
ўймакорлик,NOUN
ўймаламоқ,NOUN
ўймоқ,NOUN
ўйнамоқ,NOUN
ўйнаш,NOUN
ўйнашлик,NOUN
ўйнашмоқ,NOUN
ўйноқ,NOUN
ўйноқи,NOUN
ўйноқламоқ,NOUN
ўйчан,NOUN
ўйчанлик,NOUN
ўйчи,NOUN
ўкинмоқ,NOUN
ўкинч,NOUN
ўкирик,NOUN
ўкирмоқ,NOUN
ўкрамоқ,NOUN
ўкранмоқ,NOUN
ўксизланмоқ,NOUN
ўксик,NOUN
ўксиклик,NOUN
ўксимоқ,NOUN
ўксинмоқ,NOUN
ўктам,NOUN
ўктамлик,NOUN
ўкча,NOUN
ўлан,NOUN
ўланзор,NOUN
ўланчи,NOUN
ўлармон,NOUN
ўлармонлик,NOUN
ўлароқ,NOUN
ўларча,NOUN
ўлгунча,NOUN
ўлик,NOUN
ўликхона,NOUN
ўлим,NOUN
ўлим-йитим,NOUN
ўлимлик,NOUN
ўлимнома,NOUN
ўлимтик,NOUN
ўлимтиклик,NOUN
ўлка,NOUN
ўлкашунос,NOUN
ўлкашунослик,NOUN
ўлмоқ,NOUN
ўлпон,NOUN
ўлпончи,NOUN
ўлтирмоқ,NOUN
ўлчагич,NOUN
ўлчак,NOUN
ўлчам,NOUN
ўлчамоқ,NOUN
ўлчов,NOUN
ўма,NOUN
ўмармоқ,NOUN
ўмбаламоқ,NOUN
ўмбалоқ,NOUN
ўмбоқ-дўмбоқ,NOUN
ўмгак,NOUN
ўмганламоқ,NOUN
ўмилдириқ,NOUN
ўмров,NOUN
ўмровдор,NOUN
ўмровламоқ,NOUN
ўн,NOUN
ўнбоши,NOUN
ўнбошилик,NOUN
ўнг,NOUN
ўнгимоқ,NOUN
ўнгламоқ,NOUN
ўнгмоқ,NOUN
ўнграмоқ,NOUN
ўнгчилик,NOUN
ўнлик,NOUN
ўнталик,NOUN
ўнғай,NOUN
ўнғайлашмоқ,NOUN
ўнғайлик,NOUN
ўнғайсиз,NOUN
ўнғайсизланмоқ,NOUN
ўнғайсизлик,NOUN
ўнғармоқ,NOUN
ўнқир-чўнқир,NOUN
ўпирилмоқ,NOUN
ўпирма,NOUN
ўпирмоқ,NOUN
ўпич,NOUN
ўпишмоқ,NOUN
ўпка,NOUN
ўпка-гина,NOUN
ўпкаламоқ,NOUN
ўпкачи,NOUN
ўпмоқ,NOUN
ўпоқ,NOUN
ўпоқ-сўпоқ,NOUN
ўпқин,NOUN
ўпқинлик,NOUN
ўпқон,NOUN
ўпқонлик,NOUN
ўр,NOUN
ўралашмоқ,NOUN
ўралишмоқ,NOUN
ўралмоқ,NOUN
ўрама,NOUN
ўрамаламоқ,NOUN
ўрамламоқ,NOUN
ўрамоқ,NOUN
ўрашмоқ,NOUN
ўргамчи,NOUN
ўрганмоқ,NOUN
ўргатмоқ,NOUN
ўргачилик,NOUN
ўргилмоқ,NOUN
ўргимчак,NOUN
ўрда,NOUN
ўрдак,NOUN
ўрдалик,NOUN
ўрик,NOUN
ўрикзор,NOUN
ўрим,NOUN
ўрим-йиғим,NOUN
ўрин,NOUN
ўриндиқ,NOUN
ўриндош,NOUN
ўриндошлик,NOUN
ўринламоқ,NOUN
ўринлатмоқ,NOUN
ўринлашмоқ,NOUN
ўрис,NOUN
ўрисча,NOUN
ўркач,NOUN
ўркачдор,NOUN
ўркачланмоқ,NOUN
ўрламоқ,NOUN
ўрлик,NOUN
ўрма,NOUN
ўрмак,NOUN
ўрмаламоқ,NOUN
ўрмон,NOUN
ўрмонзор,NOUN
ўрмонлик,NOUN
ўрмончилик,NOUN
ўрмоншунос,NOUN
ўрмоншунослик,NOUN
ўрмоқ,NOUN
ўрнак,NOUN
ўрнамоқ,NOUN
ўрнатмоқ,NOUN
ўрнашмоқ,NOUN
ўроғлиқ,NOUN
ўроқ,NOUN
ўроқчи,NOUN
ўроқчилик,NOUN
ўрта,NOUN
ўртаасрчилик,NOUN
ўртакаш,NOUN
ўрталик,NOUN
ўртамоқ,NOUN
ўртанча,NOUN
ўртача,NOUN
ўртоқ,NOUN
ўртоқлашмоқ,NOUN
ўртоқлик,NOUN
ўртоқчилик,NOUN
ўсал,NOUN
ўсаллашмоқ,NOUN
ўсаллик,NOUN
ўсим,NOUN
ўсимлик,NOUN
ўсимликшунос,NOUN
ўсимликшунослик,NOUN
ўсиқ,NOUN
ўсиқча,NOUN
ўсма,NOUN
ўсмир,NOUN
ўсмирлик,NOUN
ўсмоқ,NOUN
ўсмоқламоқ,NOUN
ўсмоқчиламоқ,NOUN
ўспирин,NOUN
ўспиринлик,NOUN
ўсувчан,NOUN
ўсувчанлик,NOUN
ўт,NOUN
ўтамоқ,NOUN
ўтзор,NOUN
ўтин,NOUN
ўтинкаш,NOUN
ўтинкашлик,NOUN
ўтинмоқ,NOUN
ўтинч,NOUN
ўтинчи,NOUN
ўтиргич,NOUN
ўтирик,NOUN
ўтирикчи,NOUN
ўтирмоқ,NOUN
ўтказгич,NOUN
ўтказмоқ,NOUN
ўтказувчан,NOUN
ўтказувчанлик,NOUN
ўткармоқ,NOUN
ўткизмоқ,NOUN
ўткинчи,NOUN
ўткир,NOUN
ўткирламоқ,NOUN
ўткирлашмоқ,NOUN
ўткирлик,NOUN
ўтламоқ,NOUN
ўтлоқ,NOUN
ўтмасланмоқ,NOUN
ўтмаслашмоқ,NOUN
ўтмиш,NOUN
ўтмишдош,NOUN
ўтмоқ,NOUN
ўтомоч,NOUN
ўтоқ,NOUN
ўтоқчи,NOUN
ўтпараст,NOUN
ўтпарастлик,NOUN
ўтрик,NOUN
ўтроқ,NOUN
ўтроқлашмоқ,NOUN
ўтроқлик,NOUN
ўтрук,NOUN
ўтрукчи,NOUN
ўтунхона,NOUN
ўтхона,NOUN
ўтқазмоқ,NOUN
ўхчимоқ,NOUN
ўхчиқ,NOUN
ўхшалмоқ,NOUN
ўхшамоқ,NOUN
ўхшатма,NOUN
ўхшатмоқ,NOUN
ўхшаш,NOUN
ўхшашлик,NOUN
ўч,NOUN
ўчакишгандек,NOUN
ўчакишмоқ,NOUN
ўчинқирамоқ,NOUN
ўчиргич,NOUN
ўчиқ,NOUN
ўчлик,NOUN
ўчмоқ,NOUN
ўчоқ,NOUN
ўшанақанги,NOUN
ўшандай,NOUN
ўшандайича,NOUN
ўшандайлигича,NOUN
ўшанча,NOUN
ўшанчалик,NOUN
ўшшаймоқ,NOUN
ўшқирмоқ,NOUN
ўювчи,NOUN
ўғил,NOUN
ўғиллик,NOUN
ўғилсиз,NOUN
ўғилсизлик,NOUN
ўғирламоқ,NOUN
ўғирлиқ,NOUN
ўғирлиқча,NOUN
ўғитлагич,NOUN
ўғитламоқ,NOUN
ўғри,NOUN
ўғривачча,NOUN
ўғрилик,NOUN
ўғринча,NOUN
ўғринчи,NOUN
ўғрихона,NOUN
ўқ,NOUN
ўқалоқ,NOUN
ўқалоқламоқ,NOUN
ўқариқ,NOUN
ўқдек,NOUN
ўқимоқ,NOUN
ўқитмоқ,NOUN
ўқитувчи,NOUN
ўқитувчилик,NOUN
ўқламоқ,NOUN
ўқлоғи,NOUN
ўқлоқ,NOUN
ўқраймоқ,NOUN
ўқранмоқ,NOUN
ўқталмоқ,NOUN
ўқтамоқ,NOUN
ўқув,NOUN
ўқувчи,NOUN
ўқчи,NOUN
ўқчимоқ,NOUN
ғавилламоқ,NOUN
ғавирламоқ,NOUN
ғавғо,NOUN
ғавғочи,NOUN
ғадабламоқ,NOUN
ғаддор,NOUN
ғаддорлик,NOUN
ғажбангламоқ,NOUN
ғажжак,NOUN
ғажиламоқ,NOUN
ғажимоқ,NOUN
ғажирламоқ,NOUN
ғазаб,NOUN
ғазабдор,NOUN
ғазабламоқ,NOUN
ғазабланмоқ,NOUN
ғазабнок,NOUN
ғазал,NOUN
ғазалнавис,NOUN
ғазалнавислик,NOUN
ғазалхон,NOUN
ғазалхонлик,NOUN
ғазалчилик,NOUN
ғазна,NOUN
ғазначи,NOUN
ғазноқ,NOUN
ғайир,NOUN
ғайирланмоқ,NOUN
ғайирлик,NOUN
ғайрат,NOUN
ғайратланмоқ,NOUN
ғайридин,NOUN
ғаладон,NOUN
ғаламис,NOUN
ғаламислик,NOUN
ғалат,NOUN
ғалаён,NOUN
ғалаёнчи,NOUN
ғалва,NOUN
ғалваймоқ,NOUN
ғалвахона,NOUN
ғалвачи,NOUN
ғалвир,NOUN
ғалвирак,NOUN
ғалвирчи,NOUN
ғалдирамоқ,NOUN
ғализ,NOUN
ғализлик,NOUN
ғалла,NOUN
ғаллазор,NOUN
ғаллакор,NOUN
ғаллакорлик,NOUN
ғаллахона,NOUN
ғаллачилик,NOUN
ғалтак,NOUN
ғалча,NOUN
ғам,NOUN
ғамгин,NOUN
ғамгинлик,NOUN
ғамгузор,NOUN
ғамдош,NOUN
ғамза,NOUN
ғамкаш,NOUN
ғамламоқ,NOUN
ғаммоз,NOUN
ғаммозлик,NOUN
ғамнок,NOUN
ғамхона,NOUN
ғамхўр,NOUN
ғамхўрлик,NOUN
ғаним,NOUN
ғанимлик,NOUN
ғар,NOUN
ғараз,NOUN
ғаразгўй,NOUN
ғаразгўйлик,NOUN
ғаразчи,NOUN
ғарамлагич,NOUN
ғарамламоқ,NOUN
ғарб,NOUN
ғарвачча,NOUN
ғариб,NOUN
ғарибланмоқ,NOUN
ғариблашмоқ,NOUN
ғариблик,NOUN
ғарибон,NOUN
ғарлик,NOUN
ғартилламоқ,NOUN
ғарч,NOUN
ғарч-ғурч,NOUN
ғарчиллама,NOUN
ғарчилламоқ,NOUN
ғарчча,NOUN
ғарқ,NOUN
ғатилламоқ,NOUN
ғачча,NOUN
ғаш,NOUN
ғашламоқ,NOUN
ғашланмоқ,NOUN
ғашлик,NOUN
ғағилламоқ,NOUN
ғақ,NOUN
ғақ-ғуқ,NOUN
ғақилламоқ,NOUN
ғивак,NOUN
ғивирсимоқ,NOUN
ғид-ғидок,NOUN
ғидиллашмоқ,NOUN
ғидингламоқ,NOUN
ғидғидламоқ,NOUN
ғижжакчи,NOUN
ғижилламоқ,NOUN
ғижиллашмоқ,NOUN
ғижим,NOUN
ғижимламоқ,NOUN
ғижинмоқ,NOUN
ғижирламоқ,NOUN
ғижирлашмоқ,NOUN
ғижмалоқ,NOUN
ғижмалоқламоқ,NOUN
ғизилламоқ,NOUN
ғизғизак,NOUN
ғийбат,NOUN
ғийбатхона,NOUN
ғийбатчи,NOUN
ғийтилламоқ,NOUN
ғийч,NOUN
ғийқ,NOUN
ғийқилламоқ,NOUN
ғилай,NOUN
ғилайланмоқ,NOUN
ғилайлашмоқ,NOUN
ғилайлик,NOUN
ғилдирак,NOUN
ғилдираксоз,NOUN
ғилдираксозлик,NOUN
ғилдиракча,NOUN
ғилдирамоқ,NOUN
ғилдирламоқ,NOUN
ғилоф,NOUN
ғилофламоқ,NOUN
ғилофчи,NOUN
ғилтилламоқ,NOUN
ғилқ,NOUN
ғилқилламоқ,NOUN
ғимилламоқ,NOUN
ғимирламоқ,NOUN
ғимирсиламоқ,NOUN
ғимирсимоқ,NOUN
ғимирчиламоқ,NOUN
ғингилламоқ,NOUN
ғингшимоқ,NOUN
ғиншимоқ,NOUN
ғинғилламоқ,NOUN
ғинғирламоқ,NOUN
ғирваймоқ,NOUN
ғирилламоқ,NOUN
ғирингламоқ,NOUN
ғирмаймоқ,NOUN
ғирром,NOUN
ғирромлик,NOUN
ғирромчилик,NOUN
ғиртилламоқ,NOUN
ғирч,NOUN
ғирчиллама,NOUN
ғирчилламоқ,NOUN
ғирчча,NOUN
ғирғирак,NOUN
ғирғираки,NOUN
ғитилламоқ,NOUN
ғич-ғич,NOUN
ғичилламоқ,NOUN
ғичирламоқ,NOUN
ғиша,NOUN
ғишава,NOUN
ғишавачи,NOUN
ғишазор,NOUN
ғишт,NOUN
ғиштчи,NOUN
ғиқ,NOUN
ғиқилламоқ,NOUN
ғовак,NOUN
ғовламоқ,NOUN
ғовурлашмоқ,NOUN
ғоз,NOUN
ғозланмоқ,NOUN
ғозоёқ,NOUN
ғозяпроқ,NOUN
ғойиб,NOUN
ғолиб,NOUN
ғолиблик,NOUN
ғорат,NOUN
ғоратчи,NOUN
ғофил,NOUN
ғофиллик,NOUN
ғоя,NOUN
ғоявий,NOUN
ғоявийлик,NOUN
ғубор,NOUN
ғуборланмоқ,NOUN
ғувулламоқ,NOUN
ғувурламоқ,NOUN
ғувғувламоқ,NOUN
ғудранмоқ,NOUN
ғудулламоқ,NOUN
ғудунгламоқ,NOUN
ғудурламоқ,NOUN
ғужанак,NOUN
ғужилламоқ,NOUN
ғужламоқ,NOUN
ғужмаймоқ,NOUN
ғужмак,NOUN
ғужум,NOUN
ғужумламоқ,NOUN
ғужурламоқ,NOUN
ғулдирамоқ,NOUN
ғулғула,NOUN
ғумбак,NOUN
ғунча,NOUN
ғунчачи,NOUN
ғуппак,NOUN
ғурбат,NOUN
ғурбатхона,NOUN
ғурилламоқ,NOUN
ғурмушламоқ,NOUN
ғуррак,NOUN
ғурур,NOUN
ғурурланмоқ,NOUN
ғурурлик,NOUN
ғурғурак,NOUN
ғурғурамоқ,NOUN
ғусл,NOUN
ғуслхона,NOUN
ғусса,NOUN
ғусғусламоқ,NOUN
ғуч,NOUN
ғўдаймоқ,NOUN
ғўдилламоқ,NOUN
ғўдранмоқ,NOUN
ғўзапўчоқ,NOUN
ғўзачаноқ,NOUN
ғўлак,NOUN
ғўлдилламоқ,NOUN
ғўлдирамоқ,NOUN
ғўлдирламоқ,NOUN
ғўнғилламоқ,NOUN
ғўнғирламоқ,NOUN
ғўр,NOUN
ғўра,NOUN
ғўраламоқ,NOUN
ғўралик,NOUN
ғўрилламоқ,NOUN
ғўрлик,NOUN
ғўтилламоқ,NOUN
ғўч,NOUN
қабаринқи,NOUN
қабариқ,NOUN
қабармоқ,NOUN
қабарчимоқ,NOUN
қабзиятланмоқ,NOUN
қабзланмоқ,NOUN
қабила,NOUN
қабиладош,NOUN
қабилачилик,NOUN
қабиҳ,NOUN
қабиҳлашмоқ,NOUN
қабиҳлик,NOUN
қабоқ,NOUN
қабоҳат,NOUN
қабр,NOUN
қабристон,NOUN
қабул,NOUN
қабулхона,NOUN
қаварилмоқ,NOUN
қаваринқи,NOUN
қавариқ,NOUN
қавармоқ,NOUN
қавартирмоқ,NOUN
қавартма,NOUN
қаварчиқ,NOUN
қаватламоқ,NOUN
қавима,NOUN
қавиқ,NOUN
қавиқчи,NOUN
қавм-қариндош,NOUN
қаврак,NOUN
қадалмоқ,NOUN
қадам,NOUN
қадама,NOUN
қадамжой,NOUN
қадамламоқ,NOUN
қадамловчи,NOUN
қадамоқ,NOUN
қадар,NOUN
қадақ,NOUN
қадим,NOUN
қадимги,NOUN
қадимгича,NOUN
қадимча,NOUN
қадимшунос,NOUN
қадоқ,NOUN
қадоқламоқ,NOUN
қадоқланмоқ,NOUN
қадоқловчи,NOUN
қадоқчи,NOUN
қадоқчилик,NOUN
қадоқчой,NOUN
қадр,NOUN
қадрдон,NOUN
қадрдонлашмоқ,NOUN
қадрдонлик,NOUN
қадрламоқ,NOUN
қадрсизланмоқ,NOUN
қадршунос,NOUN
қадршунослик,NOUN
қаер,NOUN
қаерда,NOUN
қаердаги,NOUN
қаерлик,NOUN
қази,NOUN
қазилма,NOUN
қазимоқ,NOUN
қазишма,NOUN
қазмоқ,NOUN
қазноқ,NOUN
қазув,NOUN
қазувчи,NOUN
қазғоқ,NOUN
қай,NOUN
қайд,NOUN
қайилма,NOUN
қайилмоқ,NOUN
қайин,NOUN
қайинзор,NOUN
қайирма,NOUN
қайирмоқ,NOUN
қайишмоқ,NOUN
қайишқоқ,NOUN
қайиқ,NOUN
қайиқсоз,NOUN
қайиқсозлик,NOUN
қайиқчи,NOUN
қайлиқ,NOUN
қаймоқ,NOUN
қаймоқланмоқ,NOUN
қаймоқлашмоқ,NOUN
қаймоқхўр,NOUN
қаймоқхўрлик,NOUN
қайнама,NOUN
қайнамоқ,NOUN
қайнатма,NOUN
қайнатмоқ,NOUN
қайноқ,NOUN
қайнэгачи,NOUN
қайралмоқ,NOUN
қайрамоқ,NOUN
қайрағоч,NOUN
қайрилма,NOUN
қайрилмоқ,NOUN
қайроқ,NOUN
қайроқбоз,NOUN
қайроқбозлик,NOUN
қайроқи,NOUN
қайсар,NOUN
қайсарланмоқ,NOUN
қайсарлик,NOUN
қайси,NOUN
қайсики,NOUN
қайта,NOUN
қайталамоқ,NOUN
қайталанмоқ,NOUN
қайтаргич,NOUN
қайтариқ,NOUN
қайтарма,NOUN
қайтармоқ,NOUN
қайтарувчи,NOUN
қайтим,NOUN
қайтмоқ,NOUN
қайтоқ,NOUN
қайтоқи,NOUN
қайчи,NOUN
қайчиламоқ,NOUN
қайғу,NOUN
қайғудош,NOUN
қайғуланмоқ,NOUN
қайғурмоқ,NOUN
қайқаймоқ,NOUN
қайқи,NOUN
қала,NOUN
қалай,NOUN
қалайламоқ,NOUN
қалам,NOUN
қалама,NOUN
қаламдош,NOUN
қаламкаш,NOUN
қаламоқ,NOUN
қалампирмунчоқ,NOUN
қаламча,NOUN
қаландар,NOUN
қаландарбачча,NOUN
қаландарлик,NOUN
қаландархона,NOUN
қаланмоқ,NOUN
қаланғи,NOUN
қаланғи-қасанғи,NOUN
қалача,NOUN
қалачи,NOUN
қалашмоқ,NOUN
қалб,NOUN
қалбаки,NOUN
қалбакилаштирмоқ,NOUN
қалбакилик,NOUN
қалбакичи,NOUN
қалбакичилик,NOUN
қалбдош,NOUN
қалблик,NOUN
қалдирамоқ,NOUN
қалдироқ,NOUN
қалдирғоч,NOUN
қалин,NOUN
қалинламоқ,NOUN
қалинлатмоқ,NOUN
қалинлашмоқ,NOUN
қалинлаштирмоқ,NOUN
қалинлик,NOUN
қалинчи,NOUN
қаллиқ,NOUN
қаллоб,NOUN
қаллоблик,NOUN
қаллобчилик,NOUN
қалмоқ,NOUN
қалмоқи,NOUN
қалмоқча,NOUN
қалоқ,NOUN
қалпоқ,NOUN
қалпоқдор,NOUN
қалпоқдўз,NOUN
қалпоқчи,NOUN
қалтилламоқ,NOUN
қалтирама,NOUN
қалтирамоқ,NOUN
қалтиранмоқ,NOUN
қалтироқ,NOUN
қалъа,NOUN
қалъачи,NOUN
қалқимоқ,NOUN
қалқмоқ,NOUN
қалқовуч,NOUN
